datetime,chainlink_amount_in_top_holders,uniswap_amount_in_top_holders,dai_amount_in_top_holders,aave_amount_in_top_holders,ondo-finance_amount_in_top_holders,ethena_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,raydium_amount_in_top_holders,dexe_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,1inch_amount_in_top_holders,frax_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,frax-share_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,crvusd_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,clearpool_amount_in_top_holders,usual_amount_in_top_holders,rocket-pool_amount_in_top_holders,uma_amount_in_top_holders,api3_amount_in_top_holders,compound-ether_amount_in_top_holders,spell-token_amount_in_top_holders,orbs_amount_in_top_holders,tellor_amount_in_top_holders,marlin_amount_in_top_holders,liquity_amount_in_top_holders,pinlink_amount_in_top_holders,numeraire_amount_in_top_holders,ssv-network_amount_in_top_holders,bancor_amount_in_top_holders,balancer_amount_in_top_holders,oraichain-token_amount_in_top_holders,coin98_amount_in_top_holders,dia-data_amount_in_top_holders,tokenfi_amount_in_top_holders,dodo_amount_in_top_holders,magic-internet-money_amount_in_top_holders,dydx_amount_in_top_holders,kujira_amount_in_top_holders,keep-network_amount_in_top_holders,smardex_amount_in_top_holders,messier_amount_in_top_holders,hashflow_amount_in_top_holders,renzo_amount_in_top_holders,liquity-usd_amount_in_top_holders,ampleforth_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,paraswap_amount_in_top_holders,orderly-network_amount_in_top_holders,bella-protocol_amount_in_top_holders,degate_amount_in_top_holders,stafi_amount_in_top_holders,unizen_amount_in_top_holders,melon_amount_in_top_holders,chainflip_amount_in_top_holders,seth_amount_in_top_holders,alchemix_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,harvest-finance_amount_in_top_holders,badger-dao_amount_in_top_holders,stake-dao_amount_in_top_holders,polkastarter_amount_in_top_holders,synfutures_amount_in_top_holders,lever_amount_in_top_holders,quickswap_amount_in_top_holders,ramp_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders,airswap_amount_in_top_holders,trustswap_amount_in_top_holders,morpho_amount_in_top_holders
2023-12-15 00:00:00+00:00,318875000,519241996.9833127,1526245.5293186684,8922250.482250595,9707586521.646933,,438702.1931302483,89519900.75447457,501427928.96593916,10882237.07,56465508.08,160414255.61095697,80086652441,26811009.99333418,815857703.2,538747454.2878176,89630770.76300544,510344560.49760836,69928840.67925103,730136478.5958099,14991.587996037422,648146010.5255809,136347546.02321896,906302803.6264309,626739648.7346212,281963446.52096605,85389276.68527581,764147685.4304746,,32766438.880984575,91338816.33697027,99343670.23273593,6828384.008,99979870205.45297,9504304183.284803,3.4028236692093816e+20,6537525008.895513,80535037.85284843,,10122442.053358238,7193584.693846546,74605700.09165631,44703777.05926608,84194946.79392876,310376938.5385916,151467749.08629525,4680770367.458659,851884802.9137226,160809643.31075624,812146086.0358399,1.157920892373162e+71,929248842.9544582,9145330971.525763,380937421711.31116,901870603.1055623,,137459588.9001085,62045746.17685782,942166.8173548775,8400.590810605045,2843822140.6692257,85731202652,3363087448.237222,1456431361.5927992,,87344535.35289977,922526162.3362391,34343307.06196877,880393833.7192277,1217404.4769854776,67730304.05026725,11746.225604703526,2087512.9075175975,111694622.07320769,457045.24406182364,14062493.74466367,49286292.388473436,60616958.230712324,,32647685049.702713,985051.2976784257,981086271.8992425,403597.8199591925,92574808.40863548,713503879.6217188,7742027.979,23966921.755277008,64299669.949773364,58906472.97,423169362.1,69514287.43954805,
2023-12-16 00:00:00+00:00,324245717.59400004,519266984.4362556,1526245.5293186684,8914949.467742845,9707484097.404509,,438670.98675421777,89405432.19501856,501427928.96593916,10882237.07,56464417.86973178,160798063.86649722,80086652441,26810571.555913635,815927379.7910516,539707938.3,89636816.98665412,508344560.49760836,69919573.87124802,730080192.1533968,14999.083893677422,649568035.3,136524099.08789828,906277910.2162092,626910547.6107966,282852824.4007514,85410558.94397019,762421619.7866784,,32764685.212780587,91351611.81503886,99032729.28,6837565.699,100254707350.2823,9510812175.687038,3.4028236692093816e+20,6536944830.382979,80579788.16958375,,10170339.71231653,7174907.305700235,73629991.42,44674420.52,84178211.69676891,310376938.5385916,151467749.08629525,4677927272,851883824.4318866,160808077.22592935,811719811.1,1.157920892373162e+71,929248842.9544582,9149820305.217169,378947607746.10913,900769901.2919027,,137230138.8,62253615.94899207,925449.6392037831,8402.921713454349,2843822140.6692257,85731184911,3360965930.9702067,1456453527.2710683,,87933092.20948152,922436328.0358591,34354735.579400614,882073833.7192277,1217404.4769854776,67661413.58076058,11816.18320781659,2087802.2036059152,111691898.4127394,454042.3581023131,14024439.55361079,49305413.42495264,59750893.94768223,,32691808850.55552,985025.0798359867,981809815.3825251,403723.33965366357,92594946.87874213,713503879.6217188,7745126.86,23966921.755277008,65141676.996057294,58956951.751609944,423251116.54059994,69640772,
2023-12-17 00:00:00+00:00,324245717.59400004,519282633.09053564,1526208.6505169258,8918473.153621078,9707472824.677237,,439071.74701121124,89448866.97833508,501427928.96593916,10882237.07,56465938.36913209,160857980.4364611,80086652441,26813494.290393915,813819418.6174988,539425972.4684284,89710756.86,508344560.49760836,69952096.34311654,730641221.2900203,15037.926384326822,649486599.2,136890580.29609722,906228197.3333616,626582140.2705694,282817483.0616205,85355996.75976363,762026792.7374309,,32774334.006369848,91363125.85035193,99274559.25,6838070.661,100385733604.36153,9512324473.441883,3.402823669209381e+20,6535726968.596351,80216268.90169936,,10174171.536448345,7181814.253781236,73855584.18231504,44772952.29090112,84182443.46953472,310378261.5,151467749.08629525,4680420993.920323,851842882.6018344,160781072.10594973,811675287.4258182,1.157920892373162e+71,929254970.7514584,9149727107.301516,379213864566.3631,899009167.7949864,,137729870.45047513,62637971.901880786,923149.8378549435,8403.948313809324,2843563055.629724,85731236209.43288,3140593625.826158,1455706448.7100205,,87907182.58,922476328.0358591,34285759.61454766,890153833.7192277,1217374.8780154777,67605601.40282625,11726.327351358032,2086775.2671601304,111691898.4127394,458465.37128298316,14019884.568849478,49307561.184258595,59790640.041628234,,32638459179.548103,985011.5148777568,982112220,403693.94283869094,92494736.76,713503237.0151006,7745080.124654601,23966921.755277008,65141676.996057294,59006792.37592841,423942768.8,69793876.55712655,
2023-12-18 00:00:00+00:00,324245717.59400004,519207907.1955401,1526208.6505169258,8910230.836002514,9707323908.859055,,439289.62064011645,89530777.70897108,501427928.96593916,10882237.07,56468932.13466623,160930641.42971057,80086652441,26811476.719754014,813951523.7635878,537278544.8,89645581.87225868,508590798.28760844,69978129.19371863,724929634.7727857,14785.423056367401,658811777.4784389,137003873.44048205,906294730.3869278,611967821.7766229,282740450.8971795,85391997.65209353,765906766.9992024,,32782901.742681187,91349154.72854316,99490559.13463116,6831815.151,100119532357.00781,9500861778,3.402823669209381e+20,6551447479.824597,80666164.36,,10182406.591842875,7163089.445094227,74622962.15,44782707.32632516,84168484.15856826,303734509.3015932,151467749.08629525,4698255796.751483,851614170.0882004,160780915.43280423,812249674.4961902,1.157920892373162e+71,929254970.7514584,9145677108.343897,384789758389.9316,899111122.7659944,,137317080.34794283,62986710.286013775,910329.7024301882,8404.069894087068,2843655555.629724,85731253864.63605,3187078764.8548007,1461475068.7544503,,87931953.93032962,917476328.0358591,34342160.346704446,902184595.2380673,1220421.4643137977,67908472.03683132,11716.718606372797,2085170.9886241304,111676844.8027394,455230.5661688471,14061360.271871444,49333003.19,60084897.42335235,,32713004903.375843,984995.0337926409,982112220,403362.8188807179,92306290.79533009,713371770.4,7745828.865654602,24004984.88641727,65141676.996057294,59388313.81733592,424320030.6,69709919.60849567,
2023-12-19 00:00:00+00:00,324245717.59400004,519079602.10564864,1526208.6505169258,8906824.712,9707230878.556023,,444072.3867466415,89843421.53217958,501427928.96593916,10882237.07,56469684.31947328,161504850.27920032,80086652441,26817841.774044987,818623775.7319396,536006688.43075216,89556548.69209315,508590798.28760844,70014228.86,725903107.3171406,14836.870034291105,654443773.0252662,136973659.07548466,906757089.1377053,610502721.9100454,282655322.5829773,85355633.19124144,755610769.6917048,,32781424.422118418,92668718.98334822,99780210.15,6842555.946,101656864869.62735,9512761889.524826,3.402823669209382e+20,6555170205.616873,80705477.76723064,,10166729.040888455,7235354.516308203,75112955.95503351,44660615.482815735,84162027.74420708,303735254.8871079,152168370.73529524,4698564934.948766,855746260.6431493,160769128.87807605,812672933.5411233,1.157920892373162e+71,930116424.5791899,9144401856,374968620109.06464,898871637.4786817,,137646223.20169798,63428725.309453495,901850.8264676142,8416.860228565565,2843654254.757412,85731455611.54216,3114850904.020942,1461230038.4056265,,92054420.50122976,917476328.0358591,34347334.09857615,874364595.2380673,1247233.9983137976,67952527.97838762,12096.154964156476,2035391.6790755603,111662728.4727394,465074.8097268063,14042721.475147162,49176155.01679538,60162983.29783561,,32773154577.41058,985072.3514354822,982112220,403588.65932756104,92306521.90217581,713371770.4,7749064.183414151,24074743.41919809,66432596.90005729,59375860.06645421,427905647.76960003,69799307.49065046,
2023-12-20 00:00:00+00:00,324245717.59400004,519095149.4,1526208.6505169258,8910816.559206717,9707204969.465115,,444185.2521850914,89960125.24,501427928.96593916,10882237.07,56467034.54,161276072.66761547,80086652441,26818204.524296623,818625512.0636693,535772589.6259607,89505172.04273073,508533500.28760844,69830805.73835526,725279271.3,14919.435938400575,657892379.5901864,137231345.07367337,906582365.6140658,625857746.7,282685762.9982791,85372842.97034839,756738951.5765433,,32780602.52129845,92662286.55799592,99070330.32375163,6839708.174,101583723099.78714,9514739244.387526,3.402823669209382e+20,6557616121.765236,80682956.70764817,,10166496.858840644,7253180.492641162,74418428.32648836,44650103.07529896,84153149.52784097,303737896.9171079,152413068.82314935,4698576139.243448,855615355.4562906,160770071.7,807417843.0292919,1.157920892373162e+71,930582514.4,9127491105.786829,374518723457.3283,893770207.8393635,,138276363.01854914,64595311.893913664,896481.2926788016,8418.393784114356,2843654254.757412,85731258966.92606,3239975448.478152,1461169176.8271842,,92054420.50122976,917477221.6908592,34201893.977595896,877100915.6463865,1249170.7529116678,67960035.17876157,11959.819525158175,2049803.3838578172,112070735.3508736,465085.0565802619,13968365.81229714,49175930.595128894,60362053.208160326,,32739352467.77828,985088.9280030412,981922675.5983409,403479.6336662943,92341164.62,713371770.4,7454043.773733722,24074743.41919809,66432596.90005729,59600962.259924725,427385980.3,69808957.75989358,
2023-12-21 00:00:00+00:00,324245717.59400004,518977786.6288016,1526208.6505169258,8909033.369,9707163766.677235,,443952.7395262762,89938850.21187581,501477339.4039765,10882237.07,56466951.19223012,164004270.11246458,80086652441,26818172.735757094,818684496.2832979,536457024.1771223,89825166.97125575,508532591.2568392,69814652.60258193,724609193.7932699,15210.423330094463,659093013.9844521,137109548.91875222,905759292.5572615,626232765.8891304,282855572.65239227,85412519.81034839,758723080.8092834,,32857223.364000544,92675183.59835453,99356341.57746857,6785225.196,101438806356.28584,9499290740.348297,3.402823669209382e+20,6544447206.805111,80673240.85225001,,10175335.90307433,7255832.733127524,74534787.31097502,44402156.186760955,84143858.91131312,303735295.84478784,151845685.62274173,4698750439,855610722.1330637,160768468.16900063,807668145.2604661,1.157920892373162e+71,930758805.4328309,9159027932.027546,369782565633.2547,890093793.5586337,,137610131.89675543,68790122.16210029,880245.8743,8428.829314330407,2843654254.757412,85731645303,3301119699.1541843,1462716860.891947,,92162678.28031729,917977221.6908591,34249124.628486864,878033125.4427751,1249130.1799516676,68000974.35319526,12168.034714395624,2050269.366157009,111929526.31650348,465107.1444793395,13999045.19319103,50053697.13384049,60507125.85817278,,32626508196.810455,985132.0761913577,982124604.5494697,403730.2257101673,91910199.68316807,713228363.4547459,7453747.791,24074743.41919809,66432596.90005729,59639483.254639715,427259414.94240004,69796939.86576104,
2023-12-22 00:00:00+00:00,324245717.59400004,518983442.8438958,1526187.7603375895,8924485.385789743,9707131948.495419,,443559.05573512136,89981168.67,501477339.4039765,10882237.07,56469421.81,164480341.1078122,80086652441,26820045.446553357,818350879.2951472,541004739.9371989,89532705.26061901,513971965.4890274,69995652.78081903,724147053.4736866,15222.012359674465,663445563.5448259,137124924.51099464,906220615.0862035,626186833.9311367,282551773.92403203,85398556.68,758333584.2497605,,32840474.92785403,92676032.29169966,99125090.66999084,6643218.857592091,101428675512.87807,9491646942.249723,3.402823669209382e+20,6544275785.685662,80836363.66,,10188841.83139245,7334094.841819764,74663566.66168669,44500923.739916265,84144981.39479493,303729674.50463784,154029158.15190554,4698113503.163416,855784482.0565302,160903991.66582906,807774364.0575547,1.157920892373162e+71,930776068.3099614,9123842711.050522,365531434927.6361,889984985.7373422,,137750034.39358482,69122085.33183438,873751.6446858043,8430.155965457061,2844024480.3168535,85731341765,3392007908.5019383,1467537709.203945,,92263825.97,911807449.4332685,33912093.28775727,878298234.3603529,1247646.6499516678,68035893.76,12300.306242504312,2062925.1062962697,111890128.18060225,465112.1444793395,13957444.764705058,50054691.39850175,60573621.88583031,,32493262567.070904,985345.2050938096,982142382.5356361,403704.10199734295,92317713.80542238,713228363.4547459,7450840.1,23574743.41919809,66432596.90005729,59683531.47943406,427265670.3,69921567.06574695,
2023-12-23 00:00:00+00:00,324245717.59400004,518906845.76265347,1526185.7714134331,8707186.853126602,9707083099.646933,,443708.41177965776,90065307.24210034,501477339.4039765,10882237.07,56468978.07712361,167080543.50790802,80086652441,26819600.812117953,818383099.9141736,546807892.3120029,89533341.12924239,500170083.8,69999349.48,723798254.4052896,15259.908480726901,661394366.8496999,136924768.78202245,906167237.4357139,625180352.9,282524268.96753585,85238139.38181154,758368669.8122385,,32848262.018341802,92668474.64411663,100170340.66573496,6543483.456654541,101780579160.78217,9493625530.499054,3.402823669209382e+20,6543037161.531782,80706262.31853317,,10236371.998213202,7314943.783516283,75017714.86056577,44082575.07239384,84130164.17176914,327291586.01000005,154253073.15585077,4700749326.009312,855783121.7949541,160967123.22555092,807777800.9519159,1.157920892373162e+71,930940394.9804724,9095597622.119009,361441235905.7932,889485255.4069017,,137364464.58524293,70178501.98,858947.1005801612,8442.969045409121,2844108841.461985,85731214756.21542,3382849902.8118234,1467931952.307552,,91578971.97,911807449.4332685,34238783.92879852,879138234.3603529,1236772.8805316677,69329183.70553698,12136.750829971217,2090831.6910194308,111792323.64060225,465053.5893105829,13937037.802859198,50005995.393740684,60686550.88131518,,32765753842.329384,985446.2057073213,981916963.6,403525.3972807222,92419947.45485678,713228363.4547459,7452988.392534115,23274743.41919809,66432596.90005729,59743040.31822294,428303353.6,69976676.8,
2023-12-24 00:00:00+00:00,324245717.59400004,518870356.1940418,1526185.7714134331,8690735.915672453,9707083099.646933,,448155.2343168146,90073709.95111609,501477339.4039765,10882237.07,56470775.74,167080622.11319432,80086652441,26820167.692114267,820090654.5623192,545730780.6,89498871.84615694,501474548.62458843,70018040.86862254,724571883.5767552,15275.126444491074,660241773.9697615,137028919.71012646,906131822.9,625483770.2,282620673.92625415,85227434.41252723,759816260.8178121,,32854679.765964355,92673185.28688663,100215047.43536364,6447450.261393281,102082573866.9712,9490838214.833324,3.402823669209382e+20,6540312651.758473,80816358.55,,10236371.998213202,7304926.855577523,75679077.02467957,43125752.01754221,84133477.4,327175641.51000005,154253073.15585077,4702581840.852153,855150685.1,160927190.11554638,807769400.6164974,1.157920892373162e+71,931113242.8571342,9111948030.226961,351890921759.4096,888988054.1718551,,136745614.0557061,70476399.41,855579.214,8445.969923,2844124825.3735375,85731878686.07928,3344195754.804003,1468408540.6299686,,91626593.03037399,911816449.4332685,34169600.105732776,879138234.3603529,1224558.814884974,69347169.23449317,11959.299874133305,2096728.2076834452,111776407.04060225,464548.5228161985,13998671.793284837,49966131.20871104,60891743.30139565,,32772586480.714325,985403.6504628661,981925551.3627366,403442.3693526778,92408530.33198866,713224465.7373145,7453150.626029443,23807815.017958123,66432596.90005729,59788389.65454384,428243756.5,69811271.55486892,
2023-12-25 00:00:00+00:00,324245717.59400004,518794227.3678538,1526185.7714134331,8532398.177113216,9706980268,,448138.67767975753,90087971.26267964,500837939.4039765,10882237.07,56468330.31,164599000.07360223,80086652441,26790295.93359492,816892521.4,545493719,89424642.63898629,502524087.45180184,70134092.03353736,723842999.1310487,15575.765066064036,662337228.6858112,136960990.4289933,904731256.7,625310121.8580588,282421112.1,84916474.06809737,760836141.8887435,,32835697.079391137,92707898.56220482,100160821.33197935,6324750.896,1.02483E+11,9497943990.351622,3.402823669209382e+20,6516067614,80656852.33387382,,10247911.278189385,7307351.812190052,74727454.45027386,42763773.06301005,84124059.81209026,324596752.58000004,154253073.15585077,4702959257.463987,854465835.2,160927189.88768908,807640010.6977642,1.157920892373162e+71,931123603.1091342,9102363187.252169,350292139587.69763,889433101.5448735,,136620016.10429984,70700727.30668992,849560.2947885551,8458.7043,2844070476.227942,85731865830.07928,3345791478.6933103,1468678227.6096916,,91696889.61672297,911816449.4332685,34175878.64347372,879138234.3603529,1195713.1595769078,70100880.84517401,11990.09565964051,2009310.6283802867,111784652.39022842,464541.59707209433,13903637.11608818,49945709.64596278,60999989.530554235,,32555211231.153637,985154.6622187371,982026599.8751544,403389.8859,92321707.77175227,713214465.7373145,7453293.297770651,23807815.017958123,66432596.90005729,59854865.38475851,428238386.1,69810877.79021886,
2023-12-26 00:00:00+00:00,324245717.59400004,518705505.1522643,1526185.7714134331,8527856.097363498,9706903852,,447938.49933458946,90107590.8,500837939.4039765,10882237.07,56467831.107217744,164598412.7728126,80086652441,26793196.093365263,815097644.1264771,547339046,89708308.14623322,498079002.9814505,70201740.50574858,723607856.4226457,15645.49600030379,658003333.0480357,135730805.4311371,905790680.0814596,625313761.3086181,283479377.6697397,84883690.36010806,761981102.7276689,,32836147.538629524,92721900.03721458,100091695.95159788,6333734.559,102491297266.31451,9489809780.656307,3.402823669209382e+20,6522779549.719623,80634144.82426618,,10248885.915612241,7315224.8935881015,75898888.54640839,42706575.76068323,84127988.03,324291750.6,154773409.69585076,4702801943.921628,854183807.1,160937882.38212523,807299301.4855262,1.157920892373162e+71,931129801.9561343,9088102670.322462,345422231211.4208,891662948.8091719,,136766435.00679395,70925905.52442944,849560.2947885551,8479.052032394928,2835574633.4131985,85731906504.95518,3388660063.8706584,1469594144.9315422,,91695367.11360393,918986221.6908591,34244654.980116755,879138234.3603529,1184920.7135185688,70211860.48,11788.665860050027,2017367.234337283,111068543.57612325,463473.7948956234,14002722.421647247,49937301.88416177,61092322.03221711,,32548836836.745617,985218.2399338264,981978859.6,403949.9277613848,92414167.00733913,713129933.8160924,7454044.396526829,23862020.707098022,66835873.66,59949741.120881796,428269880.3,70050444.12373288,
